Date,Demand,Temp,DewPoint,Humidity,Precipitation,WindDirection,WindSpeed,WindGust,Pressure,Day_of_week,Hour_of_day,is_weekend,is_rush_hour,is_working_hour,Demand_pred
2020-08-08 09:00:00,24212,5.1,3.8,91.0,0.0,328.0,15.0,26.0,0.0,5,9,1,1.0,1.0,25495.078
2020-08-08 10:00:00,23601,5.1,3.8,91.0,0.0,328.0,15.0,26.0,0.0,5,10,1,1.0,1.0,25119.215
2020-08-08 11:00:00,23638,5.1,3.8,91.0,0.0,328.0,15.0,26.0,0.0,5,11,1,0.0,1.0,25226.3
2020-08-08 12:00:00,23297,5.1,3.8,91.0,0.0,328.0,15.0,26.0,0.0,5,12,1,0.0,1.0,24149.521
2020-08-08 13:00:00,22226,5.1,3.8,91.0,0.0,328.0,15.0,26.0,0.0,5,13,1,0.0,1.0,24197.412
2020-08-08 14:00:00,22125,5.1,3.8,91.0,0.0,328.0,15.0,26.0,0.0,5,14,1,0.0,1.0,24555.477
2020-08-08 15:00:00,22813,5.1,3.8,91.0,0.0,328.0,15.0,26.0,0.0,5,15,1,0.0,1.0,25078.424
2020-08-08 16:00:00,24488,5.1,3.8,91.0,0.0,328.0,15.0,26.0,0.0,5,16,1,1.0,1.0,26287.299
2020-08-08 17:00:00,26186,5.1,3.8,91.0,0.0,328.0,15.0,26.0,0.0,5,17,1,1.0,1.0,27959.418
2020-08-08 18:00:00,26920,5.1,3.8,91.0,0.0,328.0,15.0,26.0,0.0,5,18,1,1.0,0.0,28872.383
2020-08-08 19:00:00,26774,5.1,3.8,91.0,0.0,328.0,15.0,26.0,0.0,5,19,1,1.0,0.0,29421.98
2020-08-08 20:00:00,26542,5.1,3.8,91.0,0.0,328.0,15.0,26.0,0.0,5,20,1,0.0,0.0,27895.488
2020-08-08 21:00:00,26121,5.1,3.8,91.0,0.0,328.0,15.0,26.0,0.0,5,21,1,0.0,0.0,25289.797
2020-08-08 22:00:00,23763,5.1,3.8,91.0,0.0,328.0,15.0,26.0,0.0,5,22,1,0.0,0.0,23482.072
2020-08-08 23:00:00,21778,5.1,3.8,91.0,0.0,328.0,15.0,26.0,0.0,5,23,1,0.0,0.0,22692.238
2020-08-09 00:00:00,20287,5.1,3.8,91.0,0.0,328.0,15.0,26.0,0.0,6,0,1,0.0,0.0,21941.963
2020-08-09 01:00:00,19827,5.1,3.8,91.0,0.0,328.0,15.0,26.0,0.0,6,1,1,0.0,0.0,20890.11
2020-08-09 02:00:00,19459,5.1,3.8,91.0,0.0,328.0,15.0,26.0,0.0,6,2,1,0.0,0.0,20675.477
2020-08-09 03:00:00,18979,5.1,3.8,91.0,0.0,328.0,15.0,26.0,0.0,6,3,1,0.0,0.0,20755.756
2020-08-09 04:00:00,19083,5.1,3.8,91.0,0.0,328.0,15.0,26.0,0.0,6,4,1,0.0,0.0,20910.291
2020-08-09 05:00:00,19151,5.1,3.8,91.0,0.0,328.0,15.0,26.0,0.0,6,5,1,0.0,0.0,21120.48
2020-08-09 06:00:00,19974,5.1,3.8,91.0,0.0,328.0,15.0,26.0,0.0,6,6,1,0.0,0.0,21359.676
2020-08-09 07:00:00,21200,5.1,3.8,91.0,0.0,328.0,15.0,26.0,0.0,6,7,1,1.0,0.0,21797.656
2020-08-09 08:00:00,21970,5.1,3.8,91.0,0.0,328.0,15.0,26.0,0.0,6,8,1,1.0,0.0,22761.453
2020-08-09 09:00:00,22504,4.8,3.5,91.0,0.0,327.0,17.0,28.0,0.0,6,9,1,1.0,1.0,23758.588
2020-08-09 10:00:00,22832,4.8,3.5,91.0,0.0,327.0,17.0,28.0,0.0,6,10,1,1.0,1.0,23585.035
2020-08-09 11:00:00,22455,4.8,3.5,91.0,0.0,327.0,17.0,28.0,0.0,6,11,1,0.0,1.0,23918.578
2020-08-09 12:00:00,21877,4.8,3.5,91.0,0.0,327.0,17.0,28.0,0.0,6,12,1,0.0,1.0,23446.285
2020-08-09 13:00:00,21213,4.8,3.5,91.0,0.0,327.0,17.0,28.0,0.0,6,13,1,0.0,1.0,23789.93
2020-08-09 14:00:00,21497,4.8,3.5,91.0,0.0,327.0,17.0,28.0,0.0,6,14,1,0.0,1.0,24283.768
2020-08-09 15:00:00,22477,4.8,3.5,91.0,0.0,327.0,17.0,28.0,0.0,6,15,1,0.0,1.0,25146.44
2020-08-09 16:00:00,24295,4.8,3.5,91.0,0.0,327.0,17.0,28.0,0.0,6,16,1,1.0,1.0,26384.057
2020-08-09 17:00:00,26414,4.8,3.5,91.0,0.0,327.0,17.0,28.0,0.0,6,17,1,1.0,1.0,28134.96
2020-08-09 18:00:00,27183,4.8,3.5,91.0,0.0,327.0,17.0,28.0,0.0,6,18,1,1.0,0.0,29279.67
2020-08-09 19:00:00,27384,4.8,3.5,91.0,0.0,327.0,17.0,28.0,0.0,6,19,1,1.0,0.0,30020.664
2020-08-09 20:00:00,27381,4.8,3.5,91.0,0.0,327.0,17.0,28.0,0.0,6,20,1,0.0,0.0,28558.922
2020-08-09 21:00:00,26764,4.8,3.5,91.0,0.0,327.0,17.0,28.0,0.0,6,21,1,0.0,0.0,25935.363
2020-08-09 22:00:00,24383,4.8,3.5,91.0,0.0,327.0,17.0,28.0,0.0,6,22,1,0.0,0.0,24086.121
2020-08-09 23:00:00,22082,4.8,3.5,91.0,0.0,327.0,17.0,28.0,0.0,6,23,1,0.0,0.0,22944.059
2020-08-10 00:00:00,21224,4.8,3.5,91.0,0.0,327.0,17.0,28.0,0.0,0,0,0,0.0,0.0,22157.637
2020-08-10 01:00:00,21134,4.8,3.5,91.0,0.0,327.0,17.0,28.0,0.0,0,1,0,0.0,0.0,22037.072
2020-08-10 02:00:00,20454,4.8,3.5,91.0,0.0,327.0,17.0,28.0,0.0,0,2,0,0.0,0.0,22051.37
2020-08-10 03:00:00,20232,4.8,3.5,91.0,0.0,327.0,17.0,28.0,0.0,0,3,0,0.0,0.0,22520.29
2020-08-10 04:00:00,20257,4.8,3.5,91.0,0.0,327.0,17.0,28.0,0.0,0,4,0,0.0,0.0,23223.889
2020-08-10 05:00:00,21119,4.8,3.5,91.0,0.0,327.0,17.0,28.0,0.0,0,5,0,0.0,0.0,24131.414
2020-08-10 06:00:00,24692,4.8,3.5,91.0,0.0,327.0,17.0,28.0,0.0,0,6,0,0.0,0.0,25584.812
2020-08-10 07:00:00,27456,4.8,3.5,91.0,0.0,327.0,17.0,28.0,0.0,0,7,0,1.0,0.0,27590.564
2020-08-10 08:00:00,28861,4.8,3.5,91.0,0.0,327.0,17.0,28.0,0.0,0,8,0,1.0,0.0,29895.896
2020-08-10 09:00:00,29051,4.8,3.1,89.0,0.1,319.0,17.0,30.0,0.1,0,9,0,1.0,1.0,31161.031
2020-08-10 10:00:00,28526,4.8,3.1,89.0,0.1,319.0,17.0,30.0,0.1,0,10,0,1.0,1.0,30353.232
2020-08-10 11:00:00,28099,4.8,3.1,89.0,0.1,319.0,17.0,30.0,0.1,0,11,0,0.0,1.0,29827.316
2020-08-10 12:00:00,28514,4.8,3.1,89.0,0.1,319.0,17.0,30.0,0.1,0,12,0,0.0,1.0,28880.5
2020-08-10 13:00:00,28172,4.8,3.1,89.0,0.1,319.0,17.0,30.0,0.1,0,13,0,0.0,1.0,29026.396
2020-08-10 14:00:00,28302,4.8,3.1,89.0,0.1,319.0,17.0,30.0,0.1,0,14,0,0.0,1.0,29753.361
2020-08-10 15:00:00,28722,4.8,3.1,89.0,0.1,319.0,17.0,30.0,0.1,0,15,0,0.0,1.0,30871.598
2020-08-10 16:00:00,30914,4.8,3.1,89.0,0.1,319.0,17.0,30.0,0.1,0,16,0,1.0,1.0,32148.184
2020-08-10 17:00:00,32201,4.8,3.1,89.0,0.1,319.0,17.0,30.0,0.1,0,17,0,1.0,1.0,34167.87
2020-08-10 18:00:00,32249,4.8,3.1,89.0,0.1,319.0,17.0,30.0,0.1,0,18,0,1.0,0.0,34811.152
2020-08-10 19:00:00,31350,4.8,3.1,89.0,0.1,319.0,17.0,30.0,0.1,0,19,0,1.0,0.0,35082.547
2020-08-10 20:00:00,31145,4.8,3.1,89.0,0.1,319.0,17.0,30.0,0.1,0,20,0,0.0,0.0,32998.883
2020-08-10 21:00:00,29655,4.8,3.1,89.0,0.1,319.0,17.0,30.0,0.1,0,21,0,0.0,0.0,30244.312
2020-08-10 22:00:00,27508,4.8,3.1,89.0,0.1,319.0,17.0,30.0,0.1,0,22,0,0.0,0.0,27731.412
2020-08-10 23:00:00,23664,4.8,3.1,89.0,0.1,319.0,17.0,30.0,0.1,0,23,0,0.0,0.0,25746.1
2020-08-11 00:00:00,23433,4.8,3.1,89.0,0.1,319.0,17.0,30.0,0.1,1,0,0,0.0,0.0,24389.354
2020-08-11 01:00:00,22669,4.8,3.1,89.0,0.1,319.0,17.0,30.0,0.1,1,1,0,0.0,0.0,23264.586
2020-08-11 02:00:00,22396,4.8,3.1,89.0,0.1,319.0,17.0,30.0,0.1,1,2,0,0.0,0.0,22970.816
2020-08-11 03:00:00,22174,4.8,3.1,89.0,0.1,319.0,17.0,30.0,0.1,1,3,0,0.0,0.0,23509.85
2020-08-11 04:00:00,22011,4.8,3.1,89.0,0.1,319.0,17.0,30.0,0.1,1,4,0,0.0,0.0,24135.518
2020-08-11 05:00:00,23154,4.8,3.1,89.0,0.1,319.0,17.0,30.0,0.1,1,5,0,0.0,0.0,25195.09
2020-08-11 06:00:00,26179,4.8,3.1,89.0,0.1,319.0,17.0,30.0,0.1,1,6,0,0.0,0.0,26880.639
2020-08-11 07:00:00,28605,4.8,3.1,89.0,0.1,319.0,17.0,30.0,0.1,1,7,0,1.0,0.0,29040.053
2020-08-11 08:00:00,30433,4.8,3.1,89.0,0.1,319.0,17.0,30.0,0.1,1,8,0,1.0,0.0,31395.646
2020-08-11 09:00:00,30356,4.6,2.9,89.0,0.0,322.0,17.0,26.0,0.0,1,9,0,1.0,1.0,32666.045
2020-08-11 10:00:00,30327,4.6,2.9,89.0,0.0,322.0,17.0,26.0,0.0,1,10,0,1.0,1.0,31864.742
2020-08-11 11:00:00,29584,4.6,2.9,89.0,0.0,322.0,17.0,26.0,0.0,1,11,0,0.0,1.0,31229.312
2020-08-11 12:00:00,29772,4.6,2.9,89.0,0.0,322.0,17.0,26.0,0.0,1,12,0,0.0,1.0,30002.66
2020-08-11 13:00:00,29528,4.6,2.9,89.0,0.0,322.0,17.0,26.0,0.0,1,13,0,0.0,1.0,29834.984
2020-08-11 14:00:00,29523,4.6,2.9,89.0,0.0,322.0,17.0,26.0,0.0,1,14,0,0.0,1.0,30342.932
2020-08-11 15:00:00,29903,4.6,2.9,89.0,0.0,322.0,17.0,26.0,0.0,1,15,0,0.0,1.0,31304.244
2020-08-11 16:00:00,31519,4.6,2.9,89.0,0.0,322.0,17.0,26.0,0.0,1,16,0,1.0,1.0,32510.973
2020-08-11 17:00:00,32482,4.6,2.9,89.0,0.0,322.0,17.0,26.0,0.0,1,17,0,1.0,1.0,34464.168
2020-08-11 18:00:00,32628,4.6,2.9,89.0,0.0,322.0,17.0,26.0,0.0,1,18,0,1.0,0.0,35052.586
2020-08-11 19:00:00,31967,4.6,2.9,89.0,0.0,322.0,17.0,26.0,0.0,1,19,0,1.0,0.0,35356.793
2020-08-11 20:00:00,31448,4.6,2.9,89.0,0.0,322.0,17.0,26.0,0.0,1,20,0,0.0,0.0,33297.31
2020-08-11 21:00:00,29974,4.6,2.9,89.0,0.0,322.0,17.0,26.0,0.0,1,21,0,0.0,0.0,30505.113
2020-08-11 22:00:00,27404,4.6,2.9,89.0,0.0,322.0,17.0,26.0,0.0,1,22,0,0.0,0.0,27980.55
2020-08-11 23:00:00,25382,4.6,2.9,89.0,0.0,322.0,17.0,26.0,0.0,1,23,0,0.0,0.0,26232.197
2020-08-12 00:00:00,24465,4.6,2.9,89.0,0.0,322.0,17.0,26.0,0.0,2,0,0,0.0,0.0,25080.533
2020-08-12 01:00:00,23930,4.6,2.9,89.0,0.0,322.0,17.0,26.0,0.0,2,1,0,0.0,0.0,23918.766
2020-08-12 02:00:00,23429,4.6,2.9,89.0,0.0,322.0,17.0,26.0,0.0,2,2,0,0.0,0.0,23642.547
2020-08-12 03:00:00,23105,4.6,2.9,89.0,0.0,322.0,17.0,26.0,0.0,2,3,0,0.0,0.0,24177.623
2020-08-12 04:00:00,23059,4.6,2.9,89.0,0.0,322.0,17.0,26.0,0.0,2,4,0,0.0,0.0,24702.879
2020-08-12 05:00:00,23463,4.6,2.9,89.0,0.0,322.0,17.0,26.0,0.0,2,5,0,0.0,0.0,25993.965
2020-08-12 06:00:00,26408,4.6,2.9,89.0,0.0,322.0,17.0,26.0,0.0,2,6,0,0.0,0.0,27489.979
2020-08-12 07:00:00,29046,4.6,2.9,89.0,0.0,322.0,17.0,26.0,0.0,2,7,0,1.0,0.0,29397.168
2020-08-12 08:00:00,30391,4.6,2.9,89.0,0.0,322.0,17.0,26.0,0.0,2,8,0,1.0,0.0,31832.338
2020-08-12 09:00:00,30045,4.4,2.7,89.0,0.0,313.0,15.0,26.0,0.0,2,9,0,1.0,1.0,33005.793
2020-08-12 10:00:00,29328,4.4,2.7,89.0,0.0,313.0,15.0,26.0,0.0,2,10,0,1.0,1.0,32027.498
2020-08-12 11:00:00,29802,4.4,2.7,89.0,0.0,313.0,15.0,26.0,0.0,2,11,0,0.0,1.0,31191.219
2020-08-12 12:00:00,29100,4.4,2.7,89.0,0.0,313.0,15.0,26.0,0.0,2,12,0,0.0,1.0,30079.88
2020-08-12 13:00:00,29000,4.4,2.7,89.0,0.0,313.0,15.0,26.0,0.0,2,13,0,0.0,1.0,29818.738
2020-08-12 14:00:00,29175,4.4,2.7,89.0,0.0,313.0,15.0,26.0,0.0,2,14,0,0.0,1.0,30278.322
2020-08-12 15:00:00,29948,4.4,2.7,89.0,0.0,313.0,15.0,26.0,0.0,2,15,0,0.0,1.0,31221.195
2020-08-12 16:00:00,31778,4.4,2.7,89.0,0.0,313.0,15.0,26.0,0.0,2,16,0,1.0,1.0,32450.945
2020-08-12 17:00:00,32619,4.4,2.7,89.0,0.0,313.0,15.0,26.0,0.0,2,17,0,1.0,1.0,34530.594
2020-08-12 18:00:00,32815,4.4,2.7,89.0,0.0,313.0,15.0,26.0,0.0,2,18,0,1.0,0.0,35200.95
2020-08-12 19:00:00,31958,4.4,2.7,89.0,0.0,313.0,15.0,26.0,0.0,2,19,0,1.0,0.0,35587.09
2020-08-12 20:00:00,31587,4.4,2.7,89.0,0.0,313.0,15.0,26.0,0.0,2,20,0,0.0,0.0,33507.16
2020-08-12 21:00:00,29979,4.4,2.7,89.0,0.0,313.0,15.0,26.0,0.0,2,21,0,0.0,0.0,30652.732
2020-08-12 22:00:00,27369,4.4,2.7,89.0,0.0,313.0,15.0,26.0,0.0,2,22,0,0.0,0.0,28209.94
2020-08-12 23:00:00,24986,4.4,2.7,89.0,0.0,313.0,15.0,26.0,0.0,2,23,0,0.0,0.0,26369.705
2020-08-13 00:00:00,23505,4.4,2.7,89.0,0.0,313.0,15.0,26.0,0.0,3,0,0,0.0,0.0,25084.828
2020-08-13 01:00:00,23107,4.4,2.7,89.0,0.0,313.0,15.0,26.0,0.0,3,1,0,0.0,0.0,23775.705
2020-08-13 02:00:00,22533,4.4,2.7,89.0,0.0,313.0,15.0,26.0,0.0,3,2,0,0.0,0.0,23435.08
2020-08-13 03:00:00,22423,4.4,2.7,89.0,0.0,313.0,15.0,26.0,0.0,3,3,0,0.0,0.0,23774.188
2020-08-13 04:00:00,23473,4.4,2.7,89.0,0.0,313.0,15.0,26.0,0.0,3,4,0,0.0,0.0,24409.771
2020-08-13 05:00:00,24303,4.4,2.7,89.0,0.0,313.0,15.0,26.0,0.0,3,5,0,0.0,0.0,25709.135
2020-08-13 06:00:00,26689,4.4,2.7,89.0,0.0,313.0,15.0,26.0,0.0,3,6,0,0.0,0.0,27319.959
2020-08-13 07:00:00,28767,4.4,2.7,89.0,0.0,313.0,15.0,26.0,0.0,3,7,0,1.0,0.0,29073.332
2020-08-13 08:00:00,30634,4.4,2.7,89.0,0.0,313.0,15.0,26.0,0.0,3,8,0,1.0,0.0,31482.703
2020-08-13 09:00:00,31418,4.3,2.6,89.0,0.0,312.0,15.0,26.0,0.0,3,9,0,1.0,1.0,32836.324
2020-08-13 10:00:00,30879,4.3,2.6,89.0,0.0,312.0,15.0,26.0,0.0,3,10,0,1.0,1.0,32050.832
2020-08-13 11:00:00,30750,4.3,2.6,89.0,0.0,312.0,15.0,26.0,0.0,3,11,0,0.0,1.0,31488.025
2020-08-13 12:00:00,31076,4.3,2.6,89.0,0.0,312.0,15.0,26.0,0.0,3,12,0,0.0,1.0,30445.432
2020-08-13 13:00:00,30805,4.3,2.6,89.0,0.0,312.0,15.0,26.0,0.0,3,13,0,0.0,1.0,30451.01
2020-08-13 14:00:00,30348,4.3,2.6,89.0,0.0,312.0,15.0,26.0,0.0,3,14,0,0.0,1.0,31037.746
2020-08-13 15:00:00,30462,4.3,2.6,89.0,0.0,312.0,15.0,26.0,0.0,3,15,0,0.0,1.0,31894.852
2020-08-13 16:00:00,31838,4.3,2.6,89.0,0.0,312.0,15.0,26.0,0.0,3,16,0,1.0,1.0,32889.7
2020-08-13 17:00:00,32172,4.3,2.6,89.0,0.0,312.0,15.0,26.0,0.0,3,17,0,1.0,1.0,34723.61
2020-08-13 18:00:00,31866,4.3,2.6,89.0,0.0,312.0,15.0,26.0,0.0,3,18,0,1.0,0.0,35137.875
2020-08-13 19:00:00,31146,4.3,2.6,89.0,0.0,312.0,15.0,26.0,0.0,3,19,0,1.0,0.0,35323.906
2020-08-13 20:00:00,30627,4.3,2.6,89.0,0.0,312.0,15.0,26.0,0.0,3,20,0,0.0,0.0,33148.32
2020-08-13 21:00:00,28949,4.3,2.6,89.0,0.0,312.0,15.0,26.0,0.0,3,21,0,0.0,0.0,30169.062
2020-08-13 22:00:00,26065,4.3,2.6,89.0,0.0,312.0,15.0,26.0,0.0,3,22,0,0.0,0.0,28058.445
2020-08-13 23:00:00,23423,4.3,2.6,89.0,0.0,312.0,15.0,26.0,0.0,3,23,0,0.0,0.0,26199.246
2020-08-14 00:00:00,22310,4.3,2.6,89.0,0.0,312.0,15.0,26.0,0.0,4,0,0,0.0,0.0,24865.305
2020-08-14 01:00:00,21877,4.3,2.6,89.0,0.0,312.0,15.0,26.0,0.0,4,1,0,0.0,0.0,23525.898
2020-08-14 02:00:00,21054,4.3,2.6,89.0,0.0,312.0,15.0,26.0,0.0,4,2,0,0.0,0.0,23175.568
2020-08-14 03:00:00,21447,4.3,2.6,89.0,0.0,312.0,15.0,26.0,0.0,4,3,0,0.0,0.0,23440.773
2020-08-14 04:00:00,22083,4.3,2.6,89.0,0.0,312.0,15.0,26.0,0.0,4,4,0,0.0,0.0,24191.32
2020-08-14 05:00:00,23364,4.3,2.6,89.0,0.0,312.0,15.0,26.0,0.0,4,5,0,0.0,0.0,25262.164
2020-08-14 06:00:00,26223,4.3,2.6,89.0,0.0,312.0,15.0,26.0,0.0,4,6,0,0.0,0.0,26804.133
2020-08-14 07:00:00,29153,4.3,2.6,89.0,0.0,312.0,15.0,26.0,0.0,4,7,0,1.0,0.0,28577.834
2020-08-14 08:00:00,30991,4.3,2.6,89.0,0.0,312.0,15.0,26.0,0.0,4,8,0,1.0,0.0,30880.584
2020-08-14 09:00:00,31512,4.9,2.8,86.0,0.0,308.0,15.0,26.0,0.0,4,9,0,1.0,1.0,32498.195
2020-08-14 10:00:00,31640,4.9,2.8,86.0,0.0,308.0,15.0,26.0,0.0,4,10,0,1.0,1.0,31804.938
2020-08-14 11:00:00,31396,4.9,2.8,86.0,0.0,308.0,15.0,26.0,0.0,4,11,0,0.0,1.0,31443.152
2020-08-14 12:00:00,31371,4.9,2.8,86.0,0.0,308.0,15.0,26.0,0.0,4,12,0,0.0,1.0,30617.088
2020-08-14 13:00:00,30599,4.9,2.8,86.0,0.0,308.0,15.0,26.0,0.0,4,13,0,0.0,1.0,30686.902
2020-08-14 14:00:00,29928,4.9,2.8,86.0,0.0,308.0,15.0,26.0,0.0,4,14,0,0.0,1.0,30986.154
2020-08-14 15:00:00,30151,4.9,2.8,86.0,0.0,308.0,15.0,26.0,0.0,4,15,0,0.0,1.0,31464.54
2020-08-14 16:00:00,30834,4.9,2.8,86.0,0.0,308.0,15.0,26.0,0.0,4,16,0,1.0,1.0,32239.084
2020-08-14 17:00:00,31779,4.9,2.8,86.0,0.0,308.0,15.0,26.0,0.0,4,17,0,1.0,1.0,33721.508
2020-08-14 18:00:00,31224,4.9,2.8,86.0,0.0,308.0,15.0,26.0,0.0,4,18,0,1.0,0.0,34112.47
2020-08-14 19:00:00,30343,4.9,2.8,86.0,0.0,308.0,15.0,26.0,0.0,4,19,0,1.0,0.0,34290.883
2020-08-14 20:00:00,29595,4.9,2.8,86.0,0.0,308.0,15.0,26.0,0.0,4,20,0,0.0,0.0,32215.564
2020-08-14 21:00:00,27944,4.9,2.8,86.0,0.0,308.0,15.0,26.0,0.0,4,21,0,0.0,0.0,29548.256
2020-08-14 22:00:00,26208,4.9,2.8,86.0,0.0,308.0,15.0,26.0,0.0,4,22,0,0.0,0.0,27593.703
2020-08-14 23:00:00,23028,4.9,2.8,86.0,0.0,308.0,15.0,26.0,0.0,4,23,0,0.0,0.0,25922.088
2020-08-15 00:00:00,21518,4.9,2.8,86.0,0.0,308.0,15.0,26.0,0.0,5,0,1,0.0,0.0,24664.734
2020-08-15 01:00:00,20521,4.9,2.8,86.0,0.0,308.0,15.0,26.0,0.0,5,1,1,0.0,0.0,22875.088
2020-08-15 02:00:00,20614,4.9,2.8,86.0,0.0,308.0,15.0,26.0,0.0,5,2,1,0.0,0.0,21914.922
2020-08-15 03:00:00,20521,4.9,2.8,86.0,0.0,308.0,15.0,26.0,0.0,5,3,1,0.0,0.0,21465.582
2020-08-15 04:00:00,20958,4.9,2.8,86.0,0.0,308.0,15.0,26.0,0.0,5,4,1,0.0,0.0,21484.057
2020-08-15 05:00:00,21214,4.9,2.8,86.0,0.0,308.0,15.0,26.0,0.0,5,5,1,0.0,0.0,21763.912
2020-08-15 06:00:00,22083,4.9,2.8,86.0,0.0,308.0,15.0,26.0,0.0,5,6,1,0.0,0.0,22190.885
2020-08-15 07:00:00,24413,4.9,2.8,86.0,0.0,308.0,15.0,26.0,0.0,5,7,1,1.0,0.0,22788.074
2020-08-15 08:00:00,26890,4.9,2.8,86.0,0.0,308.0,15.0,26.0,0.0,5,8,1,1.0,0.0,24816.555
2020-08-15 09:00:00,27685,5.6,2.9,83.0,0.0,304.0,15.0,24.0,0.0,5,9,1,1.0,1.0,26667.037
2020-08-15 10:00:00,27700,5.6,2.9,83.0,0.0,304.0,15.0,24.0,0.0,5,10,1,1.0,1.0,26781.85
2020-08-15 11:00:00,27826,5.6,2.9,83.0,0.0,304.0,15.0,24.0,0.0,5,11,1,0.0,1.0,27200.275
2020-08-15 12:00:00,27454,5.6,2.9,83.0,0.0,304.0,15.0,24.0,0.0,5,12,1,0.0,1.0,26615.541
2020-08-15 13:00:00,26910,5.6,2.9,83.0,0.0,304.0,15.0,24.0,0.0,5,13,1,0.0,1.0,26869.812
2020-08-15 14:00:00,26551,5.6,2.9,83.0,0.0,304.0,15.0,24.0,0.0,5,14,1,0.0,1.0,27577.219
2020-08-15 15:00:00,26759,5.6,2.9,83.0,0.0,304.0,15.0,24.0,0.0,5,15,1,0.0,1.0,28558.318
2020-08-15 16:00:00,28098,5.6,2.9,83.0,0.0,304.0,15.0,24.0,0.0,5,16,1,1.0,1.0,29653.502
2020-08-15 17:00:00,29202,5.6,2.9,83.0,0.0,304.0,15.0,24.0,0.0,5,17,1,1.0,1.0,31119.49
2020-08-15 18:00:00,28745,5.6,2.9,83.0,0.0,304.0,15.0,24.0,0.0,5,18,1,1.0,0.0,31623.021
2020-08-15 19:00:00,28466,5.6,2.9,83.0,0.0,304.0,15.0,24.0,0.0,5,19,1,1.0,0.0,31305.027
2020-08-15 20:00:00,28203,5.6,2.9,83.0,0.0,304.0,15.0,24.0,0.0,5,20,1,0.0,0.0,29139.377
2020-08-15 21:00:00,26576,5.6,2.9,83.0,0.0,304.0,15.0,24.0,0.0,5,21,1,0.0,0.0,26474.258
2020-08-15 22:00:00,24234,5.6,2.9,83.0,0.0,304.0,15.0,24.0,0.0,5,22,1,0.0,0.0,24789.574
2020-08-15 23:00:00,22148,5.6,2.9,83.0,0.0,304.0,15.0,24.0,0.0,5,23,1,0.0,0.0,23537.121
2020-08-16 00:00:00,20646,5.6,2.9,83.0,0.0,304.0,15.0,24.0,0.0,6,0,1,0.0,0.0,22661.783
2020-08-16 01:00:00,20180,5.6,2.9,83.0,0.0,304.0,15.0,24.0,0.0,6,1,1,0.0,0.0,21483.12
2020-08-16 02:00:00,19975,5.6,2.9,83.0,0.0,304.0,15.0,24.0,0.0,6,2,1,0.0,0.0,20973.963
2020-08-16 03:00:00,19752,5.6,2.9,83.0,0.0,304.0,15.0,24.0,0.0,6,3,1,0.0,0.0,20934.729
2020-08-16 04:00:00,19671,5.6,2.9,83.0,0.0,304.0,15.0,24.0,0.0,6,4,1,0.0,0.0,21111.498
2020-08-16 05:00:00,20244,5.6,2.9,83.0,0.0,304.0,15.0,24.0,0.0,6,5,1,0.0,0.0,21352.098
2020-08-16 06:00:00,20374,5.6,2.9,83.0,0.0,304.0,15.0,24.0,0.0,6,6,1,0.0,0.0,21713.932
2020-08-16 07:00:00,21513,5.6,2.9,83.0,0.0,304.0,15.0,24.0,0.0,6,7,1,1.0,0.0,22230.426
2020-08-16 08:00:00,23964,5.6,2.9,83.0,0.0,304.0,15.0,24.0,0.0,6,8,1,1.0,0.0,23878.326
2020-08-16 09:00:00,25751,6.6,3.2,79.0,0.0,303.0,17.0,28.0,0.0,6,9,1,1.0,1.0,25654.488
2020-08-16 10:00:00,25574,6.6,3.2,79.0,0.0,303.0,17.0,28.0,0.0,6,10,1,1.0,1.0,25883.861
2020-08-16 11:00:00,27151,6.6,3.2,79.0,0.0,303.0,17.0,28.0,0.0,6,11,1,0.0,1.0,26519.8
2020-08-16 12:00:00,27336,6.6,3.2,79.0,0.0,303.0,17.0,28.0,0.0,6,12,1,0.0,1.0,25830.402
2020-08-16 13:00:00,26748,6.6,3.2,79.0,0.0,303.0,17.0,28.0,0.0,6,13,1,0.0,1.0,26391.84
2020-08-16 14:00:00,26680,6.6,3.2,79.0,0.0,303.0,17.0,28.0,0.0,6,14,1,0.0,1.0,27516.02
2020-08-16 15:00:00,27639,6.6,3.2,79.0,0.0,303.0,17.0,28.0,0.0,6,15,1,0.0,1.0,28892.047
2020-08-16 16:00:00,28611,6.6,3.2,79.0,0.0,303.0,17.0,28.0,0.0,6,16,1,1.0,1.0,30412.094
2020-08-16 17:00:00,29383,6.6,3.2,79.0,0.0,303.0,17.0,28.0,0.0,6,17,1,1.0,1.0,32027.053
2020-08-16 18:00:00,29058,6.6,3.2,79.0,0.0,303.0,17.0,28.0,0.0,6,18,1,1.0,0.0,32504.758
2020-08-16 19:00:00,28276,6.6,3.2,79.0,0.0,303.0,17.0,28.0,0.0,6,19,1,1.0,0.0,32081.709
2020-08-16 20:00:00,27849,6.6,3.2,79.0,0.0,303.0,17.0,28.0,0.0,6,20,1,0.0,0.0,29711.207
2020-08-16 21:00:00,26456,6.6,3.2,79.0,0.0,303.0,17.0,28.0,0.0,6,21,1,0.0,0.0,26490.37
2020-08-16 22:00:00,24695,6.6,3.2,79.0,0.0,303.0,17.0,28.0,0.0,6,22,1,0.0,0.0,24569.098
2020-08-16 23:00:00,22166,6.6,3.2,79.0,0.0,303.0,17.0,28.0,0.0,6,23,1,0.0,0.0,23467.07
